event,value,timestamp
hrv,0.9,2026-02-24T11:00:41.656248
hrv,2.1213203435596424,2026-02-24T11:00:42.760498
hrv,1.7320508075688772,2026-02-24T11:00:42.762528
hrv,2.9154759474226504,2026-02-24T11:00:42.764559
hrv,2.6076809620810595,2026-02-24T11:00:42.765555
hrv,3.719318934070233,2026-02-24T11:00:43.666309
hrv,3.4434202266268428,2026-02-24T11:00:43.669311
hrv,7.937253933193772,2026-02-24T11:00:44.663489
hrv,7.937253933193772,2026-02-24T11:00:44.663489
hrv,75.32330316708104,2026-02-24T11:00:45.668254
hrv,71.81795166821581,2026-02-24T11:00:45.675235
hrv,171.43317454137437,2026-02-24T11:00:45.681267
hrv,164.70766644153326,2026-02-24T11:00:45.686265
hrv,178.42505429451325,2026-02-24T11:00:46.660326
hrv,172.3749788494065,2026-02-24T11:00:46.664365
hrv,153.42304774364044,2026-02-24T11:00:47.675213
hrv,153.42304774364044,2026-02-24T11:00:47.675213
hrv,153.42304774364044,2026-02-24T11:00:47.675213
hrv,153.42304774364044,2026-02-24T11:00:47.675213
hrv,145.9344275448982,2026-02-24T11:00:48.664588
hrv,145.9344275448982,2026-02-24T11:00:48.664588
hrv,139.44907127070036,2026-02-24T11:00:49.662653
hrv,133.7561961181612,2026-02-24T11:00:49.669640
hrv,133.7561961181612,2026-02-24T11:00:49.670612
hrv,133.7561961181612,2026-02-24T11:00:49.670612
hrv,131.18351796096712,2026-02-24T11:00:50.760870
hrv,128.73127335943175,2026-02-24T11:00:50.763855
hrv,124.34629065637624,2026-02-24T11:00:51.714388
hrv,124.34629065637624,2026-02-24T11:00:51.714388
hrv,120.26878499910644,2026-02-24T11:00:52.663571
hrv,116.56939668036479,2026-02-24T11:00:52.670520
hrv,116.56939668036479,2026-02-24T11:00:52.673544
hrv,116.56939668036479,2026-02-24T11:00:52.673544
hrv,114.88856493551121,2026-02-24T11:00:53.661704
hrv,113.23540587138434,2026-02-24T11:00:53.664287
hrv,111.65771108367055,2026-02-24T11:00:54.710468
hrv,110.13848776193764,2026-02-24T11:00:54.712468
hrv,108.68738366719963,2026-02-24T11:00:55.660693
hrv,107.28490705617115,2026-02-24T11:00:55.665704
hrv,104.68209714853172,2026-02-24T11:00:57.240560
hrv,104.68209714853172,2026-02-24T11:00:57.241433
hrv,103.46566027983805,2026-02-24T11:00:57.249441
hrv,102.25549396737384,2026-02-24T11:00:57.251412
hrv,101.08682136928361,2026-02-24T11:00:57.660497
hrv,99.95732422722543,2026-02-24T11:00:57.663527
hrv,98.88959588305053,2026-02-24T11:00:57.667513
hrv,97.8319227368193,2026-02-24T11:00:57.668508
hrv,95.81977129710012,2026-02-24T11:00:58.712521
hrv,95.81977129710012,2026-02-24T11:00:58.712521
hrv,94.85683950037551,2026-02-24T11:00:59.660486
hrv,93.92226656582956,2026-02-24T11:00:59.662882
hrv,93.01488714592536,2026-02-24T11:01:00.667094
hrv,91.27978965795221,2026-02-24T11:01:00.671083
hrv,91.27978965795221,2026-02-24T11:01:00.672080
hrv,90.44616681158517,2026-02-24T11:01:00.675072
hrv,89.663756812406,2026-02-24T11:01:01.659710
hrv,88.87375236620272,2026-02-24T11:01:01.661680
hrv,87.36616883912856,2026-02-24T11:01:02.668783
hrv,87.36616883912856,2026-02-24T11:01:02.669753
hrv,87.36772083594602,2026-02-24T11:01:03.661706
hrv,87.36772083594602,2026-02-24T11:01:03.662677
hrv,87.4104869013952,2026-02-24T11:01:03.664672
hrv,87.40806308073314,2026-02-24T11:01:03.668776
hrv,87.45914300354912,2026-02-24T11:01:04.661577
hrv,87.45914300354912,2026-02-24T11:01:04.662541
hrv,87.41465571572255,2026-02-24T11:01:05.662264
hrv,87.41465571572255,2026-02-24T11:01:05.662722
hrv,87.42434986405414,2026-02-24T11:01:06.660262
hrv,81.79853299418028,2026-02-24T11:01:06.662296
hrv,81.82846879347521,2026-02-24T11:01:06.667287
hrv,40.98821657873253,2026-02-24T11:01:06.669277
hrv,10.432186179060277,2026-02-24T11:01:07.661359
hrv,10.432186179060277,2026-02-24T11:01:07.662339
hrv,10.439494760162372,2026-02-24T11:01:08.666043
hrv,9.960940667580088,2026-02-24T11:01:08.670408
hrv,10.364541900805811,2026-02-24T11:01:09.710994
hrv,9.546496384555907,2026-02-24T11:01:09.715979
hrv,9.695359714832659,2026-02-24T11:01:09.717971
hrv,9.695359714832659,2026-02-24T11:01:09.722959
hrv,9.716315127712612,2026-02-24T11:01:10.662324
hrv,9.716315127712612,2026-02-24T11:01:10.663257
hrv,9.758959377699716,2026-02-24T11:01:11.660215
hrv,9.92001913612151,2026-02-24T11:01:11.669205
hrv,9.77457788763054,2026-02-24T11:01:11.673181
hrv,9.77457788763054,2026-02-24T11:01:11.674179
hrv,8.949008088202394,2026-02-24T11:01:12.674407
hrv,8.949008088202394,2026-02-24T11:01:12.674407
hrv,9.025387920673774,2026-02-24T11:01:13.659349
hrv,9.02163125540357,2026-02-24T11:01:13.661369
hrv,9.055385138137417,2026-02-24T11:01:13.667377
hrv,9.040398971246901,2026-02-24T11:01:13.670598
hrv,8.757563317169753,2026-02-24T11:01:14.661155
hrv,8.757563317169753,2026-02-24T11:01:14.662720
hrv,8.773032639567418,2026-02-24T11:01:15.709500
hrv,9.009411275184618,2026-02-24T11:01:15.718480
hrv,9.009411275184618,2026-02-24T11:01:15.718480
hrv,9.009411275184618,2026-02-24T11:01:15.719478
hrv,8.78943896321805,2026-02-24T11:01:16.662180
hrv,8.78943896321805,2026-02-24T11:01:16.663183
hrv,8.798112278268388,2026-02-24T11:01:17.666995
hrv,8.480286211991205,2026-02-24T11:01:17.668977
hrv,8.702230378432994,2026-02-24T11:01:20.673186
hrv,8.702230378432994,2026-02-24T11:01:20.675164
hrv,9.046958473825258,2026-02-24T11:01:20.678179
hrv,8.833679771481687,2026-02-24T11:01:20.681158
hrv,8.973595919630746,2026-02-24T11:01:20.688140
hrv,8.973595919630746,2026-02-24T11:01:20.689135
hrv,9.182702973433535,2026-02-24T11:01:20.778889
