event,value,timestamp
hrv,0.9,2026-02-24T12:13:38.570287
hrv,8.48528137423857,2026-02-24T12:13:38.574296
hrv,6.928203230275509,2026-02-24T12:13:38.575267
hrv,12.971121771072847,2026-02-24T12:13:39.570841
hrv,11.60172400981854,2026-02-24T12:13:39.572835
hrv,11.503622617824933,2026-02-24T12:13:40.678229
hrv,10.650285039780458,2026-02-24T12:13:40.682076
hrv,10.062305898749054,2026-02-24T12:13:41.604168
hrv,9.486832980505138,2026-02-24T12:13:41.607160
hrv,13.307892395116516,2026-02-24T12:13:41.612147
hrv,12.68857754044952,2026-02-24T12:13:41.616136
hrv,12.365947867699695,2026-02-24T12:13:42.573576
hrv,11.880818412628237,2026-02-24T12:13:42.577565
hrv,11.600492600378166,2026-02-24T12:13:43.622771
hrv,11.20714058089752,2026-02-24T12:13:43.626762
hrv,11.74734012447073,2026-02-24T12:13:44.571238
hrv,11.39659391841161,2026-02-24T12:13:44.578217
hrv,11.55662388223981,2026-02-24T12:13:45.575551
hrv,11.248391697903914,2026-02-24T12:13:45.578543
hrv,11.020435563080072,2026-02-24T12:13:45.584528
hrv,10.754843869934453,2026-02-24T12:13:45.589512
hrv,10.51622123630485,2026-02-24T12:13:46.571920
hrv,10.285067267434481,2026-02-24T12:13:46.577880
hrv,10.523782589924593,2026-02-24T12:13:47.574208
hrv,10.311159003720192,2026-02-24T12:13:47.578198
hrv,10.299365178345852,2026-02-24T12:13:48.573256
hrv,10.106836703348291,2026-02-24T12:13:48.577035
hrv,9.989279968331767,2026-02-24T12:13:48.581066
hrv,9.815540106698505,2026-02-24T12:13:48.584017
hrv,9.896127188619461,2026-02-24T12:13:49.573945
hrv,9.73520382675099,2026-02-24T12:13:49.577132
hrv,11.804395367828036,2026-02-24T12:13:50.575270
hrv,11.624165007483855,2026-02-24T12:13:50.578324
hrv,11.817235667597114,2026-02-24T12:13:51.574665
hrv,11.647194634638113,2026-02-24T12:13:51.578655
hrv,11.581834435394459,2026-02-24T12:13:51.584638
hrv,11.424251113902981,2026-02-24T12:13:51.586633
hrv,11.30207246947493,2026-02-24T12:13:52.573985
hrv,11.156233166330761,2026-02-24T12:13:52.577975
hrv,11.460802764204608,2026-02-24T12:13:54.359953
hrv,11.32017409156832,2026-02-24T12:13:54.364910
hrv,11.83115338740017,2026-02-24T12:13:54.368896
hrv,11.69277256396267,2026-02-24T12:13:54.370891
hrv,11.750241777009604,2026-02-24T12:13:54.571756
hrv,11.61895003862225,2026-02-24T12:13:54.577827
hrv,11.605845603570343,2026-02-24T12:13:55.574048
hrv,11.481715343712478,2026-02-24T12:13:55.578007
hrv,11.471885924583919,2026-02-24T12:13:56.570553
hrv,11.354222445722066,2026-02-24T12:13:56.576537
hrv,11.240996397117117,2026-02-24T12:13:56.580527
hrv,11.13024496321516,2026-02-24T12:13:56.584516
hrv,11.333239064464655,2026-02-24T12:13:57.572490
hrv,11.225812573017969,2026-02-24T12:13:57.576453
hrv,11.124713895613642,2026-02-24T12:13:58.574399
hrv,11.023116206821504,2026-02-24T12:13:58.578582
hrv,12.601020366847848,2026-02-24T12:13:59.580503
hrv,12.489995996796797,2026-02-24T12:13:59.584526
hrv,12.636374721481431,2026-02-24T12:13:59.591500
hrv,12.636374721481431,2026-02-24T12:13:59.592497
hrv,12.636374721481431,2026-02-24T12:14:00.624073
hrv,12.539429338514301,2026-02-24T12:14:00.627192
hrv,12.542132384318176,2026-02-24T12:14:01.581691
hrv,12.179449209666561,2026-02-24T12:14:01.584663
hrv,12.190577077871474,2026-02-24T12:14:01.588658
hrv,12.106168759516708,2026-02-24T12:14:01.591650
