event,value,timestamp
hrv,0.9,2026-02-24T12:00:19.575318
hrv,4.041451884327381,2026-02-24T12:00:20.582309
hrv,7.3824115301167,2026-02-24T12:00:20.584336
hrv,7.3824115301167,2026-02-24T12:00:20.584336
hrv,6.603029607687671,2026-02-24T12:00:20.586298
hrv,6.855654600401044,2026-02-24T12:00:21.592061
hrv,6.347102826149446,2026-02-24T12:00:21.596735
hrv,8.965210538520553,2026-02-24T12:00:22.580334
hrv,8.452481555403978,2026-02-24T12:00:22.584331
hrv,8.117881497040962,2026-02-24T12:00:22.587316
hrv,7.74009631135756,2026-02-24T12:00:22.591304
hrv,7.433034373659253,2026-02-24T12:00:23.582190
hrv,7.14142842854285,2026-02-24T12:00:23.585194
hrv,8.396427811873332,2026-02-24T12:00:24.581426
hrv,8.1117199162693,2026-02-24T12:00:24.585408
hrv,7.858116822750856,2026-02-24T12:00:24.589400
hrv,7.623493100857607,2026-02-24T12:00:24.592392
hrv,7.542472332656507,2026-02-24T12:00:25.581375
hrv,7.341303483857977,2026-02-24T12:00:25.584632
hrv,7.566372975210778,2026-02-24T12:00:26.581387
hrv,7.384023938464009,2026-02-24T12:00:26.584184
hrv,7.242551032236187,2026-02-24T12:00:26.589171
hrv,7.083354646174245,2026-02-24T12:00:26.591165
hrv,7.123903424387503,2026-02-24T12:00:27.580922
hrv,6.979971346646059,2026-02-24T12:00:27.585033
hrv,7.5294294400245025,2026-02-24T12:00:28.587995
hrv,7.3886800304650215,2026-02-24T12:00:28.591986
hrv,7.660193955023034,2026-02-24T12:00:28.595976
hrv,7.526963027263593,2026-02-24T12:00:28.600623
hrv,7.48108726500812,2026-02-24T12:00:29.582268
hrv,7.359435462219955,2026-02-24T12:00:29.587261
