event,value,timestamp
hrv,0.9,2026-02-24T11:43:16.579034
hrv,4.242640687119285,2026-02-24T11:43:17.625660
hrv,3.4641016151377544,2026-02-24T11:43:17.640991
hrv,5.0,2026-02-24T11:43:17.640991
hrv,4.47213595499958,2026-02-24T11:43:17.640991
hrv,4.102844541697057,2026-02-24T11:43:18.640758
hrv,3.7984959429452374,2026-02-24T11:43:18.640758
hrv,6.98212002188447,2026-02-24T11:43:19.578314
hrv,6.582805886043833,2026-02-24T11:43:19.578314
hrv,6.276941930590086,2026-02-24T11:43:19.578314
hrv,5.98482930568465,2026-02-24T11:43:19.593667
hrv,5.730037812557028,2026-02-24T11:43:20.578093
hrv,5.5052422569485815,2026-02-24T11:43:20.578093
hrv,6.649382355849731,2026-02-24T11:43:20.593432
hrv,6.4239136565388755,2026-02-24T11:43:20.593432
hrv,6.53356717268599,2026-02-24T11:43:21.593198
hrv,6.338491191777054,2026-02-24T11:43:21.593198
hrv,6.27162924074226,2026-02-24T11:43:22.577611
hrv,6.104355649430728,2026-02-24T11:43:22.577611
hrv,5.987486951969082,2026-02-24T11:43:22.577611
hrv,5.843188953205018,2026-02-24T11:43:22.592956
hrv,5.8504079111864264,2026-02-24T11:43:23.686453
hrv,5.721811813995862,2026-02-24T11:43:23.686453
hrv,6.589132466923599,2026-02-24T11:43:24.577211
hrv,6.456004956627589,2026-02-24T11:43:24.577211
hrv,6.379052256590135,2026-02-24T11:43:24.577211
hrv,6.2598071204459,2026-02-24T11:43:24.592487
hrv,6.173098319089276,2026-02-24T11:43:25.639113
hrv,6.065731897164254,2026-02-24T11:43:25.639113
hrv,6.0332412515993425,2026-02-24T11:43:26.638860
hrv,5.935133229474542,2026-02-24T11:43:26.638860
hrv,6.156805178012376,2026-02-24T11:43:26.638860
hrv,6.062802632246555,2026-02-24T11:43:26.638860
hrv,5.9828185370324265,2026-02-24T11:43:27.685510
hrv,5.896730328871126,2026-02-24T11:43:27.685510
hrv,5.873670062235365,2026-02-24T11:43:27.685510
hrv,5.793752459983733,2026-02-24T11:43:27.685510
hrv,5.645511037257378,2026-02-24T11:43:28.576210
hrv,5.645511037257378,2026-02-24T11:43:28.576210
hrv,5.630275304103699,2026-02-24T11:43:30.122430
hrv,5.561189555148492,2026-02-24T11:43:30.122430
hrv,5.51405131502799,2026-02-24T11:43:30.122430
hrv,5.449557268127811,2026-02-24T11:43:30.122430
hrv,5.682908986201921,2026-02-24T11:43:30.575755
hrv,5.619410803436405,2026-02-24T11:43:30.575755
hrv,5.592548233558728,2026-02-24T11:43:31.575499
hrv,5.592548233558728,2026-02-24T11:43:31.590843
hrv,5.60133912560202,2026-02-24T11:43:31.590843
hrv,5.543887974837787,2026-02-24T11:43:31.590843
hrv,5.576737397439475,2026-02-24T11:43:32.590610
hrv,5.521792831900829,2026-02-24T11:43:32.590610
hrv,5.475469772610313,2026-02-24T11:43:33.637240
hrv,5.41602560309064,2026-02-24T11:43:33.637240
hrv,5.41602560309064,2026-02-24T11:43:33.637240
hrv,5.366563145999495,2026-02-24T11:43:33.637240
hrv,5.31843156256751,2026-02-24T11:43:34.636999
hrv,5.271572221283754,2026-02-24T11:43:34.636999
hrv,5.63241847975046,2026-02-24T11:43:34.636999
hrv,5.584482131582668,2026-02-24T11:43:34.636999
hrv,5.706077640016678,2026-02-24T11:43:34.636999
hrv,5.6523581399600715,2026-02-24T11:43:34.636999
hrv,5.747512357975818,2026-02-24T11:43:36.636529
hrv,5.6523581399600715,2026-02-24T11:43:36.636529
hrv,5.747512357975818,2026-02-24T11:43:36.636529
hrv,5.746037691535131,2026-02-24T11:43:36.636529
hrv,5.747512357975818,2026-02-24T11:43:36.636529
hrv,5.304299503265156,2026-02-24T11:43:36.636529
hrv,20.11028912804486,2026-02-24T11:43:37.636294
hrv,20.108603437419266,2026-02-24T11:43:37.636294
hrv,44.50899737645892,2026-02-24T11:43:38.589198
hrv,44.50899737645892,2026-02-24T11:43:38.589198
hrv,49.087089676220934,2026-02-24T11:43:39.682658
hrv,49.04822946406243,2026-02-24T11:43:39.682658
hrv,49.09244133886773,2026-02-24T11:43:41.588486
hrv,49.08139210380506,2026-02-24T11:43:41.588486
hrv,51.019936282840305,2026-02-24T11:43:42.588283
hrv,51.015783533055,2026-02-24T11:43:42.588283
hrv,52.88346638552689,2026-02-24T11:43:43.572678
hrv,52.88202411572642,2026-02-24T11:43:43.588016
hrv,52.91342465267747,2026-02-24T11:43:43.588016
hrv,52.907658604242265,2026-02-24T11:43:43.588016
hrv,52.9078187807397,2026-02-24T11:43:44.587797
hrv,52.864072577616696,2026-02-24T11:43:44.587797
hrv,52.864072577616696,2026-02-24T11:43:44.587797
hrv,52.86150757451823,2026-02-24T11:43:44.587797
hrv,52.86166789085821,2026-02-24T11:43:45.587519
hrv,52.860225026294664,2026-02-24T11:43:45.587519
hrv,52.8608663042962,2026-02-24T11:43:46.587318
hrv,52.856858189142486,2026-02-24T11:43:46.587318
hrv,52.85701851958414,2026-02-24T11:43:46.587318
hrv,52.83761500410512,2026-02-24T11:43:46.587318
hrv,52.84338869540407,2026-02-24T11:43:47.587085
hrv,52.84274720530141,2026-02-24T11:43:47.587085
hrv,52.842907578557146,2026-02-24T11:43:48.586848
hrv,52.85188770420887,2026-02-24T11:43:48.586848
hrv,52.85188770420887,2026-02-24T11:43:48.586848
hrv,52.851727358202425,2026-02-24T11:43:48.586848
hrv,52.85557552810091,2026-02-24T11:43:49.578046
hrv,52.85557552810091,2026-02-24T11:43:49.578046
hrv,52.85958374051331,2026-02-24T11:43:50.585440
hrv,52.85814081905887,2026-02-24T11:43:50.585440
hrv,52.85958374051331,2026-02-24T11:43:50.585440
hrv,52.836492268641734,2026-02-24T11:43:50.585440
hrv,52.8405019286134,2026-02-24T11:43:51.585352
hrv,52.83264270877636,2026-02-24T11:43:51.585352
hrv,52.83841694340157,2026-02-24T11:43:51.585352
hrv,52.83264270877636,2026-02-24T11:43:51.601001
hrv,52.842907578557146,2026-02-24T11:43:52.584643
hrv,52.83504871656083,2026-02-24T11:43:52.584643
hrv,52.83905848607557,2026-02-24T11:43:55.324029
hrv,52.83841694340157,2026-02-24T11:43:55.324029
hrv,52.854453174155374,2026-02-24T11:43:55.324029
hrv,52.85044457263746,2026-02-24T11:43:55.339656
hrv,52.86343133850995,2026-02-24T11:43:55.339656
hrv,52.86343133850995,2026-02-24T11:43:55.339656
hrv,52.87641491475465,2026-02-24T11:43:55.589830
hrv,52.835369509320564,2026-02-24T11:43:55.593854
hrv,52.85477384914316,2026-02-24T11:43:55.598821
hrv,52.8417849555457,2026-02-24T11:43:55.601824
hrv,52.84964281584798,2026-02-24T11:43:56.572837
hrv,52.839379254491625,2026-02-24T11:43:56.588197
