event,value,timestamp
hrv,0.9,2026-02-23T21:32:08.615941
hrv,2.1213203435596424,2026-02-23T21:32:09.623726
hrv,1.7320508075688772,2026-02-23T21:32:09.626838
hrv,3.0,2026-02-23T21:32:10.609401
hrv,3.0,2026-02-23T21:32:10.609401
hrv,3.401680257083045,2026-02-23T21:32:10.624694
hrv,3.401680257083045,2026-02-23T21:32:10.624694
hrv,8.856886837057615,2026-02-23T21:32:11.612317
hrv,8.856886837057615,2026-02-23T21:32:11.612317
hrv,8.549853799919621,2026-02-23T21:32:12.630521
hrv,8.151965741742629,2026-02-23T21:32:12.632517
hrv,7.88986691902975,2026-02-23T21:32:13.621179
hrv,7.580338941072388,2026-02-23T21:32:13.621179
hrv,7.54036755451237,2026-02-23T21:32:13.621179
hrv,7.284687135812126,2026-02-23T21:32:13.621179
hrv,7.638909685057848,2026-02-23T21:32:14.625099
hrv,7.638909685057848,2026-02-23T21:32:14.625099
hrv,7.659416862050705,2026-02-23T21:32:15.660249
hrv,7.455128930368747,2026-02-23T21:32:15.660249
hrv,8.099382692526634,2026-02-23T21:32:16.629155
hrv,7.904188160474829,2026-02-23T21:32:16.633178
hrv,7.655631629863986,2026-02-23T21:32:16.639194
hrv,7.655631629863986,2026-02-23T21:32:16.639194
hrv,7.950366867845366,2026-02-23T21:32:17.622794
hrv,7.789736837660179,2026-02-23T21:32:17.622794
hrv,7.557189365836423,2026-02-23T21:32:18.618035
hrv,7.557189365836423,2026-02-23T21:32:18.618035
hrv,7.430631582462269,2026-02-23T21:32:19.609175
hrv,7.454305243727726,2026-02-23T21:32:19.624493
hrv,7.454305243727726,2026-02-23T21:32:19.624493
hrv,7.333088949984658,2026-02-23T21:32:19.624493
hrv,8.037023702839255,2026-02-23T21:32:20.661141
hrv,7.914313844949771,2026-02-23T21:32:20.661141
hrv,8.146866181018844,2026-02-23T21:32:21.634997
hrv,8.146866181018844,2026-02-23T21:32:21.634997
hrv,9.88993482338538,2026-02-23T21:32:21.639989
hrv,9.88993482338538,2026-02-23T21:32:21.640821
hrv,9.638331593042226,2026-02-23T21:32:22.625856
hrv,9.638331593042226,2026-02-23T21:32:22.625856
hrv,9.933529080845336,2026-02-23T21:32:24.185020
hrv,9.811640672330332,2026-02-23T21:32:24.200641
hrv,9.869385082403154,2026-02-23T21:32:24.619302
hrv,9.653072991634229,2026-02-23T21:32:24.619302
hrv,9.545214042184236,2026-02-23T21:32:24.619302
hrv,9.545214042184236,2026-02-23T21:32:24.619302
hrv,9.555330859059092,2026-02-23T21:32:25.625561
hrv,9.453131868733218,2026-02-23T21:32:25.627556
hrv,9.258200997725515,2026-02-23T21:32:26.617060
hrv,9.258200997725515,2026-02-23T21:32:26.617060
hrv,9.347726996441434,2026-02-23T21:32:27.614002
hrv,9.255628917943215,2026-02-23T21:32:27.614002
hrv,9.182633321492323,2026-02-23T21:32:27.614002
hrv,9.182633321492323,2026-02-23T21:32:27.614002
hrv,9.219544457292887,2026-02-23T21:32:28.620490
hrv,9.13534594060594,2026-02-23T21:32:28.620490
hrv,9.394847411998603,2026-02-23T21:32:29.625744
hrv,9.394847411998603,2026-02-23T21:32:29.627718
hrv,9.292789258526733,2026-02-23T21:32:30.619268
hrv,9.292789258526733,2026-02-23T21:32:30.619268
hrv,9.285490777716106,2026-02-23T21:32:30.619268
hrv,9.285490777716106,2026-02-23T21:32:30.619268
hrv,9.484152705559568,2026-02-23T21:32:31.626332
hrv,9.484152705559568,2026-02-23T21:32:31.626332
hrv,9.556256270020446,2026-02-23T21:32:32.625103
hrv,9.873779692890094,2026-02-23T21:32:32.630129
hrv,9.873779692890094,2026-02-23T21:32:32.630129
hrv,9.321926039437653,2026-02-23T21:32:32.633109
hrv,9.524277631756629,2026-02-23T21:32:33.622955
hrv,9.502006924498652,2026-02-23T21:32:33.626943
hrv,9.531393267886843,2026-02-23T21:32:34.611657
hrv,9.531393267886843,2026-02-23T21:32:34.611657
hrv,9.576631161675783,2026-02-23T21:32:35.623674
hrv,9.619894639826152,2026-02-23T21:32:35.623674
hrv,9.619894639826152,2026-02-23T21:32:35.623674
hrv,9.445651855909727,2026-02-23T21:32:35.623674
hrv,9.446549006679277,2026-02-23T21:32:36.619628
hrv,9.388958535049634,2026-02-23T21:32:36.619628
hrv,9.483259112237233,2026-02-23T21:32:37.621255
hrv,9.483259112237233,2026-02-23T21:32:37.621255
hrv,9.59077947027548,2026-02-23T21:32:38.617808
hrv,9.558916327488813,2026-02-23T21:32:38.617808
hrv,9.707589203071647,2026-02-23T21:32:38.617808
hrv,9.558916327488813,2026-02-23T21:32:38.617808
hrv,9.84197169167139,2026-02-23T21:32:39.614566
hrv,9.820421475990818,2026-02-23T21:32:39.614566
hrv,9.906341061175866,2026-02-23T21:32:40.611761
hrv,9.902918590504997,2026-02-23T21:32:40.611761
hrv,9.97199468341724,2026-02-23T21:32:41.624490
hrv,9.868628603229254,2026-02-23T21:32:41.624490
hrv,9.59077947027548,2026-02-23T21:32:41.624490
hrv,9.59077947027548,2026-02-23T21:32:41.624490
hrv,9.594313287444136,2026-02-23T21:32:42.619842
hrv,9.365461249013828,2026-02-23T21:32:42.619842
hrv,9.369080051795327,2026-02-23T21:32:43.621383
hrv,8.112555659102371,2026-02-23T21:32:43.621383
hrv,8.344286586884932,2026-02-23T21:32:44.618082
hrv,8.34022314053397,2026-02-23T21:32:44.618082
hrv,8.209130922848933,2026-02-23T21:32:44.618082
hrv,8.209130922848933,2026-02-23T21:32:44.618082
hrv,8.075911031150037,2026-02-23T21:32:45.615104
hrv,8.075911031150037,2026-02-23T21:32:45.615104
hrv,9.272704613404745,2026-02-23T21:32:46.612069
hrv,9.264475617895288,2026-02-23T21:32:46.627468
hrv,9.3091899190613,2026-02-23T21:32:46.627468
hrv,9.2177058802565,2026-02-23T21:32:46.627468
hrv,9.422295952523946,2026-02-23T21:32:47.624849
hrv,9.422295952523946,2026-02-23T21:32:47.624849
hrv,9.313740532775455,2026-02-23T21:32:48.620194
hrv,9.313740532775455,2026-02-23T21:32:48.620194
hrv,9.230568229015399,2026-02-23T21:32:49.621625
hrv,9.230568229015399,2026-02-23T21:32:49.621625
hrv,9.245246144434795,2026-02-23T21:32:49.621625
hrv,9.1336591141535,2026-02-23T21:32:49.621625
hrv,9.137369721299933,2026-02-23T21:32:50.618706
hrv,8.718769933456345,2026-02-23T21:32:50.618706
hrv,8.665145455369567,2026-02-23T21:32:51.615399
hrv,8.665145455369567,2026-02-23T21:32:51.615399
hrv,8.673943055819148,2026-02-23T21:32:51.630726
hrv,8.672965985350736,2026-02-23T21:32:51.630726
hrv,8.812548833859166,2026-02-23T21:32:52.627944
hrv,8.56282861549296,2026-02-23T21:32:52.627944
hrv,8.728484443359346,2026-02-23T21:32:53.734405
hrv,8.649483182366094,2026-02-23T21:32:53.734405
hrv,8.697359817588909,2026-02-23T21:32:54.620611
hrv,8.29845809651775,2026-02-23T21:32:54.620611
hrv,8.348348055408165,2026-02-23T21:32:54.620611
hrv,8.116733082478651,2026-02-23T21:32:54.620611
hrv,8.436201249699044,2026-02-23T21:32:55.622515
hrv,8.436201249699044,2026-02-23T21:32:55.622515
hrv,8.500249248588867,2026-02-23T21:32:56.619161
hrv,8.399959644777962,2026-02-23T21:32:56.619161
hrv,8.359506919203033,2026-02-23T21:32:57.615843
hrv,8.584574261676423,2026-02-23T21:32:57.615843
hrv,8.584574261676423,2026-02-23T21:32:57.615843
hrv,8.583587018356308,2026-02-23T21:32:57.631184
hrv,8.702230378432994,2026-02-23T21:32:58.612915
hrv,8.3432709108314,2026-02-23T21:32:58.628265
hrv,8.54003532720038,2026-02-23T21:32:59.625178
hrv,8.419106599408478,2026-02-23T21:32:59.625178
hrv,8.812548833859166,2026-02-23T21:32:59.625178
hrv,8.648503348527509,2026-02-23T21:32:59.625178
hrv,8.684683575903,2026-02-23T21:33:00.621108
hrv,8.684683575903,2026-02-23T21:33:00.621108
hrv,8.685659328231893,2026-02-23T21:33:01.623012
hrv,8.587535310661867,2026-02-23T21:33:01.623012
hrv,8.60626496281456,2026-02-23T21:33:02.634794
hrv,8.60626496281456,2026-02-23T21:33:02.634794
hrv,8.991521430053906,2026-02-23T21:33:02.634794
hrv,8.914851444145686,2026-02-23T21:33:02.634794
hrv,9.214027625568841,2026-02-23T21:33:03.616396
hrv,9.214027625568841,2026-02-23T21:33:03.616396
hrv,9.247079245700839,2026-02-23T21:33:04.628481
hrv,9.258070231251201,2026-02-23T21:33:04.628481
hrv,9.049768233758574,2026-02-23T21:33:04.628481
hrv,9.049768233758574,2026-02-23T21:33:04.628481
hrv,8.868149062606593,2026-02-23T21:33:05.625472
hrv,8.868149062606593,2026-02-23T21:33:05.625472
hrv,8.861457201206445,2026-02-23T21:33:06.621296
hrv,8.861457201206445,2026-02-23T21:33:06.621296
hrv,8.861457201206445,2026-02-23T21:33:07.623087
hrv,7.600178410037937,2026-02-23T21:33:07.623087
hrv,7.616885790960921,2026-02-23T21:33:07.623087
hrv,7.616885790960921,2026-02-23T21:33:07.623087
hrv,7.8026505709408385,2026-02-23T21:33:08.619801
hrv,7.554323041157923,2026-02-23T21:33:08.619801
hrv,7.688864940145367,2026-02-23T21:33:09.632473
hrv,7.6789388391180236,2026-02-23T21:33:09.636840
hrv,7.6789388391180236,2026-02-23T21:33:09.637336
hrv,7.6789388391180236,2026-02-23T21:33:09.637336
hrv,7.688864940145367,2026-02-23T21:33:10.613515
hrv,7.671209658660011,2026-02-23T21:33:10.628855
hrv,7.672314304019421,2026-02-23T21:33:11.625775
hrv,7.667894767763283,2026-02-23T21:33:11.625775
hrv,7.685557664227723,2026-02-23T21:33:12.621605
hrv,7.685557664227723,2026-02-23T21:33:12.621605
hrv,8.553916735941712,2026-02-23T21:33:12.621605
hrv,8.553916735941712,2026-02-23T21:33:12.621605
hrv,9.062868928785134,2026-02-23T21:33:13.623191
hrv,8.927200863329853,2026-02-23T21:33:13.623191
hrv,8.927200863329853,2026-02-23T21:33:14.619975
hrv,8.927200863329853,2026-02-23T21:33:14.619975
hrv,9.458204222718184,2026-02-23T21:33:14.635310
hrv,9.414197716431698,2026-02-23T21:33:14.635310
hrv,9.840249411197679,2026-02-23T21:33:15.616564
hrv,9.797958971132712,2026-02-23T21:33:15.616564
hrv,9.801418091795162,2026-02-23T21:33:16.629262
hrv,9.527836114089554,2026-02-23T21:33:16.629262
hrv,9.527836114089554,2026-02-23T21:33:16.629262
hrv,9.470739952835643,2026-02-23T21:33:16.629262
hrv,9.4716347272675,2026-02-23T21:33:17.626477
hrv,9.463578711771689,2026-02-23T21:33:17.626477
hrv,9.464474163229601,2026-02-23T21:33:18.622222
hrv,9.305547825839328,2026-02-23T21:33:18.622222
hrv,9.305547825839328,2026-02-23T21:33:18.622222
hrv,9.194692647465489,2026-02-23T21:33:18.622222
hrv,9.195614282575054,2026-02-23T21:33:19.623441
hrv,9.013173033709784,2026-02-23T21:33:19.623441
hrv,9.014113228051642,2026-02-23T21:33:20.620395
hrv,8.629865368079994,2026-02-23T21:33:20.620395
hrv,8.709044587503191,2026-02-23T21:33:21.622468
hrv,8.385823388213293,2026-02-23T21:33:21.622468
